row	col	cor	name	id	position
DLG2	ts-32	0.569976710554553	DLG2	1740	chr11:83166055-85338314
AFF3	tRFdb-3012a	0.569597987896917	AFF3	3899	chr2:100163715-100759037
ZRANB3	ts-68	0.56905187628451	ZRANB3	84083	chr2:135954538-136288806
PITPNC1	tRFdb-3012a	0.568852656253963	PITPNC1	26207	chr17:65373396-65693379
MACC1	ts-50	0.56878454372273	MACC1	346389	chr7:20174278-20257013
AFF3	tRFdb-3012b	0.568434685962338	AFF3	3899	chr2:100163715-100759037
YAP1	ts-59	0.568008549728527	YAP1	10413	chr11:101981191-102104154
RNF38	ts-50	0.56696601700575	RNF38	152006	chr9:36336398-36401195
ZRANB3	ts-74	0.564700671288878	ZRANB3	84083	chr2:135954538-136288806
SNTG2	ts-109	0.563731781224388	SNTG2	54221	chr2:946553-1371384
ZRANB3	tRFdb-3012a	0.562735554413619	ZRANB3	84083	chr2:135954538-136288806
RPS2P39	5P_tRNA-Ser-AGA-2-1	0.562248710965011	RPS2P39	100271244	chr11:108561015-108561682
CYCSP29	5P_tRNA-Ser-AGA-2-1	0.562248710965011	CYCSP29	360180	chr11:108693059-108693376
ZRANB3	ts-20	0.562070002481686	ZRANB3	84083	chr2:135954538-136288806
BIRC3	ts-59	0.561980353828303	BIRC3	330	chr11:102188180-102210135
MMP20	ts-59	0.56191844032751	MMP20	9313	chr11:102447565-102496063
POM121C	ts-105	0.559677205099415	POM121C	100101267	chr7:75046059-75115565
SNTG2	tRFdb-5026c	0.559131980673006	SNTG2	54221	chr2:946553-1371384
ADARB2	ts-68	0.558915356969622	ADARB2	105	chr10:1223252-1779670
SKCG.1	5P_tRNA-Ser-AGA-2-1	0.558543766426355	SKCG-1	100049615	chr11:108829769-108830143
AKT3	5P_tRNA-Glu-TTC-4-1	0.557783358642733	AKT3	10000	chr1:243651534-244006886
MACC1	ts-105	0.557188300184029	MACC1	346389	chr7:20174278-20257013
DLG2	ts-52	0.55674916522529	DLG2	1740	chr11:83166055-85338314
MACC1	tRFdb-3006b	0.556737812554002	MACC1	346389	chr7:20174278-20257013
POM121C	tRFdb-1036	0.556248823649777	POM121C	100101267	chr7:75046059-75115565
ZBTB18	5P_tRNA-Glu-TTC-4-1	0.556240023472669	ZBTB18	10472	chr1:244212240-244220780
LOC440742	5P_tRNA-Glu-TTC-4-1	0.556240023472669	LOC440742	440742	chr1:244227631-244231210
C1orf100	5P_tRNA-Glu-TTC-4-1	0.556240023472669	C1orf100	200159	chr1:244515936-244552388
TGIF2P1	5P_tRNA-Glu-TTC-4-1	0.556240023472669	TGIF2P1	126826	chr1:244558276-244570467
ADSS	5P_tRNA-Glu-TTC-4-1	0.556240023472669	ADSS	159	chr1:244571793-244615436
C1orf101	5P_tRNA-Glu-TTC-4-1	0.556240023472669	C1orf101	257044	chr1:244624672-244803662
CYCSP5	5P_tRNA-Glu-TTC-4-1	0.556240023472669	CYCSP5	360158	chr1:244761691-244761988
DESI2	5P_tRNA-Glu-TTC-4-1	0.556240023472669	DESI2	51029	chr1:244816349-244872336
RPL37P8	5P_tRNA-Glu-TTC-4-1	0.556240023472669	RPL37P8	100271014	chr1:244857731-244858021
COX20	5P_tRNA-Glu-TTC-4-1	0.556240023472669	COX20	116228	chr1:244998607-245008365
HNRNPU.AS1	5P_tRNA-Glu-TTC-4-1	0.556240023472669	HNRNPU-AS1	284702	chr1:245003939-245010242
HNRNPU	5P_tRNA-Glu-TTC-4-1	0.556240023472669	HNRNPU	3192	chr1:245013601-245027827
EFCAB2	5P_tRNA-Glu-TTC-4-1	0.556240023472669	EFCAB2	84288	chr1:245133170-245288530
KIF26B	5P_tRNA-Glu-TTC-4-1	0.556240023472669	KIF26B	55083	chr1:245318286-245866428
RPS6P17	ts-59	0.556116414991771	RPS6P17	120318	chr11:102165749-102166569
TFB2M	5P_tRNA-Glu-TTC-4-1	0.55597516961026	TFB2M	64216	chr1:246703862-246729565
CNST	5P_tRNA-Glu-TTC-4-1	0.55597516961026	CNST	163882	chr1:246729638-246831884
SCCPDH	5P_tRNA-Glu-TTC-4-1	0.55597516961026	SCCPDH	51097	chr1:246887377-246931440
LOC100130097	5P_tRNA-Glu-TTC-4-1	0.55597516961026	LOC100130097	100130097	chr1:246935179-246950300
LOC149134	5P_tRNA-Glu-TTC-4-1	0.55597516961026	LINC01341	149134	chr1:246952918-246954788
AHCTF1	5P_tRNA-Glu-TTC-4-1	0.55597516961026	AHCTF1	25909	chr1:247002401-247094726
ZNF695	5P_tRNA-Glu-TTC-4-1	0.55597516961026	ZNF695	57116	chr1:247108848-247171395
KCNAB1	tRFdb-3012a	0.555925207244062	KCNAB1	7881	chr3:155838336-156256927
POM121C	ts-20	0.55592046409797	POM121C	100101267	chr7:75046059-75115565
POM121C	ts-101	0.555725849250491	POM121C	100101267	chr7:75046059-75115565
ADARB2	tRFdb-1036	0.555211857125584	ADARB2	105	chr10:1223252-1779670
RNF38	tRFdb-3006b	0.555060283351584	RNF38	152006	chr9:36336398-36401195
EVC2	ts-52	0.55496870656224	EVC2	132884	chr4:5564145-5711275
BIRC2	ts-59	0.55486852205298	BIRC2	329	chr11:102217912-102249401
TMEM123	ts-59	0.55486852205298	TMEM123	114908	chr11:102267055-102323775
MMP7	ts-59	0.55486852205298	MMP7	4316	chr11:102391238-102401478
ANGPTL5	ts-59	0.554667539575185	ANGPTL5	253935	chr11:101761404-101787253
KIAA1377	ts-59	0.554667539575185	CEP126	57562	chr11:101785745-101871796
RPS2P39	5P_tRNA-Leu-CAG-1-7	0.554089118695751	RPS2P39	100271244	chr11:108561015-108561682
CYCSP29	5P_tRNA-Leu-CAG-1-7	0.554089118695751	CYCSP29	360180	chr11:108693059-108693376
DLG2	tRFdb-5002b	0.553821607180908	DLG2	1740	chr11:83166055-85338314
RPL10AP5	5P_tRNA-Glu-TTC-4-1	0.552475247881646	RPL10AP5	645998	chr1:242528461-242529149
RSL24D1P4	5P_tRNA-Glu-TTC-4-1	0.552475247881646	RSL24D1P4	391183	chr1:242767883-242936445
LOC100129949	5P_tRNA-Glu-TTC-4-1	0.552475247881646	LOC100129949	100129949	chr1:243045220-243049881
LOC731275	5P_tRNA-Glu-TTC-4-1	0.552475247881646	LINC01347	731275	chr1:243219615-243265046
CEP170	5P_tRNA-Glu-TTC-4-1	0.552475247881646	CEP170	9859	chr1:243287729-243418708
SDCCAG8	5P_tRNA-Glu-TTC-4-1	0.552475247881646	SDCCAG8	10806	chr1:243419306-243663393
MAP1LC3C	5P_tRNA-Glu-TTC-4-1	0.551632070498223	MAP1LC3C	440738	chr1:242158791-242162385
EVC2	ts-104	0.551195759698408	EVC2	132884	chr4:5564145-5711275
POM121C	ts-104	0.551142763368309	POM121C	100101267	chr7:75046059-75115565
ADARB2	tRFdb-5002b	0.551051733028442	ADARB2	105	chr10:1223252-1779670
SKCG.1	5P_tRNA-Leu-CAG-1-7	0.550915157121873	SKCG-1	100049615	chr11:108829769-108830143
RPL6P3	5P_tRNA-Glu-TTC-4-1	0.550617620787105	RPL6P3	391181	chr1:241995210-241996128
EXO1	5P_tRNA-Glu-TTC-4-1	0.550617620787105	EXO1	9156	chr1:242011492-242053241
RPL23AP20	5P_tRNA-Glu-TTC-4-1	0.550617620787105	RPL23AP20	645962	chr1:242079365-242079888
BECN1P1	5P_tRNA-Glu-TTC-4-1	0.550617620787105	BECN1P1	441925	chr1:242121068-242122363
EVC2	ts-51	0.5504922836268	EVC2	132884	chr4:5564145-5711275
SHQ1	ts-36	0.550421457180834	SHQ1	55164	chr3:72798427-72897598
MACC1	tRFdb-5002b	0.54871190251232	MACC1	346389	chr7:20174278-20257013
RNF38	ts-36	0.548259823863299	RNF38	152006	chr9:36336398-36401195
ZRANB3	tRFdb-3012b	0.548238381238111	ZRANB3	84083	chr2:135954538-136288806
PITPNC1	tRFdb-3031b	0.547491790802692	PITPNC1	26207	chr17:65373396-65693379
ADARB2	ts-9	0.547007478017738	ADARB2	105	chr10:1223252-1779670
THY1	ts-80	0.54641763006054	THY1	7070	chr11:119288650-119295695
LOC100129471	5P_tRNA-Ser-AGA-2-1	0.546142597830627	LOC100129471	100129471	chr11:101636077-101640732
ZNF669	5P_tRNA-Glu-TTC-4-1	0.543986416020128	ZNF669	79862	chr1:247263263-247267674
C1orf229	5P_tRNA-Glu-TTC-4-1	0.543986416020128	C1orf229	388759	chr1:247273461-247275719
ZNF124	5P_tRNA-Glu-TTC-4-1	0.543986416020128	ZNF124	7678	chr1:247285276-247335319
RNF38	ts-105	0.542949450397291	RNF38	152006	chr9:36336398-36401195
AFF3	ts-70	0.542240646262826	AFF3	3899	chr2:100163715-100759037
ZRANB3	tRFdb-3008b	0.54210058734938	ZRANB3	84083	chr2:135954538-136288806
MACC1	ts-56	0.541958191596386	MACC1	346389	chr7:20174278-20257013
THY1	ts-59	0.541936935407346	THY1	7070	chr11:119288650-119295695
PITPNC1	ts-97	0.541661832392565	PITPNC1	26207	chr17:65373396-65693379
OR9H1P	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR9H1P	81439	chr1:247938212-247939135
OR14A16	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR14A16	284532	chr1:247978101-247979031
OR11L1	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR11L1	391189	chr1:248004229-248005198
TRIM58	5P_tRNA-Glu-TTC-4-1	0.541031992595616	TRIM58	25893	chr1:248020500-248043438
OR2W3	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2W3	343171	chr1:248058888-248059833
OR2T8	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2T8	343172	chr1:248084319-248085258
OR2AJ1	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2AJ1	127608	chr1:248097178-248098120
OR2L13	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2L13	284521	chr1:248100330-248264224
OR2T32P	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2T32P	403241	chr1:248246937-248247897
OR2M5	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2M5	127059	chr1:248308449-248309388
OR2M2	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2M2	391194	chr1:248343287-248344331
OR2M4	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2M4	26245	chr1:248402230-248403166
OR2M7	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2M7	391196	chr1:248486931-248487870
OR14C36	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR14C36	127066	chr1:248512076-248513015
OR2T6	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2T6	254879	chr1:248550909-248551836
OR2T1	5P_tRNA-Glu-TTC-4-1	0.541031992595616	OR2T1	26696	chr1:248569295-248570405
SHQ1	ts-50	0.541014863905689	SHQ1	55164	chr3:72798427-72897598
KRT8P7	ts-80	0.54090540179188	KRT8P7	729131	chr11:119473372-119475091
PVRL1	ts-80	0.54090540179188	PVRL1	5818	chr11:119508807-119599435
LOC100129471	5P_tRNA-Leu-CAG-1-7	0.540649819659791	LOC100129471	100129471	chr11:101636077-101640732
EVC2	tRFdb-3008b	0.540463619941419	EVC2	132884	chr4:5564145-5711275
POM121C	5P_tRNA-His-GTG-1-9	0.54028982820542	POM121C	100101267	chr7:75046059-75115565
LOC100131465	5P_tRNA-Glu-TTC-4-1	0.538317179904815	LOC100131465	100131465	chr1:247347117-247348779
LOC343165	5P_tRNA-Glu-TTC-4-1	0.538317179904815	LOC343165	343165	chr1:247393164-247394690
VN1R5	5P_tRNA-Glu-TTC-4-1	0.538317179904815	VN1R5	317705	chr1:247419373-247420447
ZNF496	5P_tRNA-Glu-TTC-4-1	0.538317179904815	ZNF496	84838	chr1:247463621-247495045
LOC729810	5P_tRNA-Glu-TTC-4-1	0.538317179904815	LOC729810	729810	chr1:247492999-247497877
NLRP3	5P_tRNA-Glu-TTC-4-1	0.538317179904815	NLRP3	114548	chr1:247579457-247612406
OR2B11	5P_tRNA-Glu-TTC-4-1	0.538317179904815	OR2B11	127623	chr1:247614330-247615284
OR2W5	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR2W5	441932	chr1:247654369-247655711
GCSAML	5P_tRNA-Glu-TTC-4-1	0.538207225351832	GCSAML	148823	chr1:247670359-247740992
OR2C3	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR2C3	81472	chr1:247693433-247697141
OR2G2	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR2G2	81470	chr1:247751661-247752615
OR2G3	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR2G3	81469	chr1:247768887-247769817
OR3D1P	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR3D1P	504175	chr1:247830183-247831118
OR14A2	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR14A2	388761	chr1:247886200-247887544
OR14K1	5P_tRNA-Glu-TTC-4-1	0.538207225351832	OR14K1	343170	chr1:247901916-247902860
KCNAB1	tRFdb-5026b	0.538190824232636	KCNAB1	7881	chr3:155838336-156256927
YAP1	5P_tRNA-Ser-AGA-2-1	0.537868655169378	YAP1	10413	chr11:101981191-102104154
AFF3	tRFdb-5026c	0.537551124812974	AFF3	3899	chr2:100163715-100759037
DLG2	ts-50	0.537403669843842	DLG2	1740	chr11:83166055-85338314
SMYD3	5P_tRNA-Glu-TTC-4-1	0.537302445284439	SMYD3	64754	chr1:245912641-246670644
ADARB2	ts-101	0.537235098743118	ADARB2	105	chr10:1223252-1779670
RGS5	5P_tRNA-Glu-TTC-4-1	0.537193869121625	RGS5	8490	chr1:163112088-163291581
NUF2	5P_tRNA-Glu-TTC-4-1	0.537193869121625	NUF2	83540	chr1:163291722-163325553
KCNAB1	5P_tRNA-His-GTG-1-9	0.536789696138535	KCNAB1	7881	chr3:155838336-156256927
SHQ1	ts-97	0.536709307971653	SHQ1	55164	chr3:72798427-72897598
MGST3	5P_tRNA-Glu-TTC-4-1	0.536709059465286	MGST3	4259	chr1:165600109-165625372
ALDH9A1	5P_tRNA-Glu-TTC-4-1	0.536709059465286	ALDH9A1	223	chr1:165631448-165667900
RPS13P1	5P_tRNA-Glu-TTC-4-1	0.536709059465286	RPS13P1	100128305	chr1:165640492-165640967
LOC440700	5P_tRNA-Glu-TTC-4-1	0.536709059465286	LOC440700	440700	chr1:165667986-165679199
TMCO1	5P_tRNA-Glu-TTC-4-1	0.536709059465286	TMCO1	54499	chr1:165693527-165738159
RPL26P12	5P_tRNA-Glu-TTC-4-1	0.536709059465286	RPL26P12	391126	chr1:165788578-165789067
UCK2	5P_tRNA-Glu-TTC-4-1	0.536709059465286	UCK2	7371	chr1:165796731-165880855
RPS3AP10	5P_tRNA-Glu-TTC-4-1	0.536709059465286	RPS3AP10	401975	chr1:165991425-165992311
FAM78B	5P_tRNA-Glu-TTC-4-1	0.536709059465286	FAM78B	149297	chr1:166039255-166135958
LOC284685	5P_tRNA-Glu-TTC-4-1	0.536709059465286	LOC284685	284685	chr1:166244691-166246866
FMO8P	5P_tRNA-Glu-TTC-4-1	0.536709059465286	FMO8P	100129007	chr1:166535414-166549947
DUSP27	5P_tRNA-Glu-TTC-4-1	0.536647476747505	DUSP27	92235	chr1:167064086-167098402
RPS17P6	5P_tRNA-Glu-TTC-4-1	0.536647476747505	RPS17P6	391130	chr1:167131616-167132098
POU2F1	5P_tRNA-Glu-TTC-4-1	0.536647476747505	POU2F1	5451	chr1:167190065-167396582
CD247	5P_tRNA-Glu-TTC-4-1	0.536647476747505	CD247	919	chr1:167399876-167487847
AKR1D1P1	5P_tRNA-Glu-TTC-4-1	0.536647476747505	AKR1D1P1	80701	chr1:167488786-167505323
CREG1	5P_tRNA-Glu-TTC-4-1	0.536647476747505	CREG1	8804	chr1:167510250-167523056
RCSD1	5P_tRNA-Glu-TTC-4-1	0.536647476747505	RCSD1	92241	chr1:167599473-167675486
MPZL1	5P_tRNA-Glu-TTC-4-1	0.536647476747505	MPZL1	9019	chr1:167691186-167761156
ADCY10	5P_tRNA-Glu-TTC-4-1	0.536647476747505	ADCY10	55811	chr1:167778624-167883464
MPC2	5P_tRNA-Glu-TTC-4-1	0.536647476747505	MPC2	25874	chr1:167885912-167906307
