row	col	cor	name	id	position
ANGPTL5	5P_tRNA-Leu-CAG-1-7	0.587964531227421	ANGPTL5	253935	NA
PVRL1	5P_tRNA-Ser-AGA-2-1	0.587923900205607	PVRL1	5818	NA
KIAA1377	5P_tRNA-Leu-CAG-1-7	0.586488075980394	CEP126	57562	NA
THY1	5P_tRNA-Ser-AGA-2-1	0.585777833044928	THY1	7070	NA
C11orf70	5P_tRNA-Leu-CAG-1-7	0.584506280355448	C11orf70	85016	NA
BIRC3	5P_tRNA-Leu-CAG-1-7	0.583829590169677	BIRC3	330	NA
YAP1	5P_tRNA-Leu-CAG-1-7	0.583690447755959	YAP1	10413	NA
MMP20	5P_tRNA-Leu-CAG-1-7	0.582873647717833	MMP20	9313	NA
TRPC6	5P_tRNA-Ser-AGA-2-1	0.581333419888573	TRPC6	7225	NA
MIR3920	5P_tRNA-Ser-AGA-2-1	0.581333419888573	MIR3920	100500823	NA
LOC101054525	5P_tRNA-Ser-AGA-2-1	0.580807264024352	LOC101054525	101054525	NA
PGR	5P_tRNA-Ser-AGA-2-1	0.580517757289859	PGR	5241	NA
EXPH5	ts-59	0.57936126884079	EXPH5	23086	NA
MMP10	ts-59	0.578786170004984	MMP10	4319	NA
WTAPP1	ts-59	0.578786170004984	WTAPP1	100288077	NA
MMP1	ts-59	0.578786170004984	MMP1	4312	NA
MMP27	ts-59	0.578207719779577	MMP27	64066	NA
MMP8	ts-59	0.578207719779577	MMP8	4317	NA
LOC643923	5P_tRNA-Ser-AGA-2-1	0.577641910249785	LOC643923	643923	NA
ELMOD1	5P_tRNA-Ser-AGA-2-1	0.577502864056724	ELMOD1	55531	NA
SLN	5P_tRNA-Ser-AGA-2-1	0.577502864056724	SLN	6588	NA
SLC35F2	5P_tRNA-Ser-AGA-2-1	0.576890210450477	SLC35F2	54733	NA
TMEM123	5P_tRNA-Leu-CAG-1-7	0.575392827051901	TMEM123	114908	NA
BIRC2	5P_tRNA-Leu-CAG-1-7	0.575259049458349	BIRC2	329	NA
MMP3	ts-59	0.575241459269369	MMP3	4314	NA
RAB39A	5P_tRNA-Ser-AGA-2-1	0.574888521705666	RAB39A	54734	NA
MMP7	5P_tRNA-Leu-CAG-1-7	0.574673388040751	MMP7	4316	NA
DCUN1D5	ts-59	0.574032686230829	DCUN1D5	84259	NA
DYNC2H1	ts-59	0.574032686230829	DYNC2H1	79659	NA
LOC643923	5P_tRNA-Leu-CAG-1-7	0.572007790553513	LOC643923	643923	NA
ELMOD1	5P_tRNA-Leu-CAG-1-7	0.571695616945667	ELMOD1	55531	NA
SLN	5P_tRNA-Leu-CAG-1-7	0.571695616945667	SLN	6588	NA
MMP13	ts-59	0.57116599890059	MMP13	4322	NA
MMP12	ts-59	0.571066029956739	MMP12	4321	NA
SLC35F2	5P_tRNA-Leu-CAG-1-7	0.570816348610243	SLC35F2	54733	NA
ZC3H12C	5P_tRNA-Ser-AGA-2-1	0.568751150404096	ZC3H12C	85463	NA
RAB39A	5P_tRNA-Leu-CAG-1-7	0.568422168349199	RAB39A	54734	NA
C11orf87	ts-59	0.568386383417191	C11orf87	399947	NA
DDX10	5P_tRNA-Leu-CAG-1-7	0.566515856540222	DDX10	1662	NA
KDELC2	ts-59	0.56410748165679	KDELC2	143888	NA
CUL5	ts-59	0.563051353415844	CUL5	8065	NA
ACAT1	ts-59	0.563051353415844	ACAT1	38	NA
USP2	5P_tRNA-Ser-AGA-2-1	0.561719784490066	USP2	9099	NA
C11orf65	ts-59	0.561587854781454	C11orf65	160140	NA
MMP10	5P_tRNA-Leu-CAG-1-7	0.560005351144741	MMP10	4319	NA
WTAPP1	5P_tRNA-Leu-CAG-1-7	0.560005351144741	WTAPP1	100288077	NA
MMP1	5P_tRNA-Leu-CAG-1-7	0.560005351144741	MMP1	4312	NA
NPAT	ts-59	0.559429224500246	NPAT	4863	NA
ATM	ts-59	0.55937428643532	ATM	472	NA
MMP27	5P_tRNA-Leu-CAG-1-7	0.559321516578583	MMP27	64066	NA
MMP8	5P_tRNA-Leu-CAG-1-7	0.559321516578583	MMP8	4317	NA
DCUN1D5	5P_tRNA-Leu-CAG-1-7	0.557684485286462	DCUN1D5	84259	NA
DYNC2H1	5P_tRNA-Leu-CAG-1-7	0.557684485286462	DYNC2H1	79659	NA
MMP3	5P_tRNA-Leu-CAG-1-7	0.557334412332356	MMP3	4314	NA
EXPH5	5P_tRNA-Leu-CAG-1-7	0.555179289558837	EXPH5	23086	NA
MMP13	5P_tRNA-Leu-CAG-1-7	0.554327765705953	MMP13	4322	NA
MMP12	5P_tRNA-Leu-CAG-1-7	0.554096876452897	MMP12	4321	NA
ARHGAP42	5P_tRNA-Ser-AGA-2-1	0.552748398701415	ARHGAP42	143872	NA
CNTN5	ts-59	0.552355912337113	CNTN5	53942	NA
TMEM133	5P_tRNA-Ser-AGA-2-1	0.552087257043689	TMEM133	83935	NA
LOC643923	ts-59	0.551399411925269	LOC643923	643923	NA
ELMOD1	ts-59	0.551283760036736	ELMOD1	55531	NA
SLN	ts-59	0.551283760036736	SLN	6588	NA
SPATA6	ts-9	0.550815863463215	SPATA6	54558	NA
SLC35F2	ts-59	0.550614694033846	SLC35F2	54733	NA
CNTN5	5P_tRNA-Leu-CAG-1-7	0.549354524477848	CNTN5	53942	NA
RAB39A	ts-59	0.548736453841852	RAB39A	54734	NA
PVRL1	ts-59	0.546135181355749	PVRL1	5818	NA
ZC3H12C	ts-59	0.545803474968552	ZC3H12C	85463	NA
C11orf87	5P_tRNA-Leu-CAG-1-7	0.544463997838337	C11orf87	399947	NA
LOC101054525	ts-59	0.544238386237977	LOC101054525	101054525	NA
PGR	ts-59	0.543936551922333	PGR	5241	NA
TRPC6	ts-59	0.543780677407219	TRPC6	7225	NA
MIR3920	ts-59	0.543780677407219	MIR3920	100500823	NA
THY1	ts-59	0.543682987296583	THY1	7070	NA
NPAT	5P_tRNA-Leu-CAG-1-7	0.542999461808722	NPAT	4863	NA
ATM	5P_tRNA-Leu-CAG-1-7	0.542920315490296	ATM	472	NA
C11orf65	5P_tRNA-Leu-CAG-1-7	0.542313462373909	C11orf65	160140	NA
CUL5	5P_tRNA-Leu-CAG-1-7	0.541664283447597	CUL5	8065	NA
ACAT1	5P_tRNA-Leu-CAG-1-7	0.541664283447597	ACAT1	38	NA
KDELC2	5P_tRNA-Leu-CAG-1-7	0.541584086456813	KDELC2	143888	NA
PCGF3	tRFdb-5026b	0.541484349821072	PCGF3	10336	NA
LOC100129917	tRFdb-5026b	0.541484349821072	LOC100129917	100129917	NA
CPLX1	tRFdb-5026b	0.541484349821072	CPLX1	10815	NA
GAK	tRFdb-5026b	0.541484349821072	GAK	2580	NA
TMEM175	tRFdb-5026b	0.541484349821072	TMEM175	84286	NA
ALKBH8	5P_tRNA-Ser-AGA-2-1	0.541473116436597	ALKBH8	91801	NA
TRPC6	5P_tRNA-Leu-CAG-1-7	0.54030536068063	TRPC6	7225	NA
MIR3920	5P_tRNA-Leu-CAG-1-7	0.54030536068063	MIR3920	100500823	NA
LOC101054525	5P_tRNA-Leu-CAG-1-7	0.53966125153486	LOC101054525	101054525	NA
PGR	5P_tRNA-Leu-CAG-1-7	0.539291783565205	PGR	5241	NA
KCNF1	ts-7	0.538470466113804	KCNF1	3754	NA
FLJ33534	ts-7	0.53827257298101	FLJ33534	285150	NA
C2orf50	ts-7	0.53827257298101	C2orf50	130813	NA
OR4E2	tRFdb-3020a	0.538057963474866	OR4E2	26686	NA
ALKBH8	5P_tRNA-Leu-CAG-1-7	0.537556970190983	ALKBH8	91801	NA
PQLC3	ts-7	0.535926155423672	PQLC3	130814	NA
SLC5A9	ts-56	0.535560671826723	SLC5A9	200010	NA
PVRL1	5P_tRNA-Leu-CAG-1-7	0.535390190968455	PVRL1	5818	NA
SLC5A9	ts-9	0.53380166058922	SLC5A9	200010	NA
C1orf106	5P_tRNA-Ala-TGC-3-2	0.533707890301605	C1orf106	55765	NA
THY1	5P_tRNA-Leu-CAG-1-7	0.533504757648899	THY1	7070	NA
TMEM136	5P_tRNA-Ser-AGA-2-1	0.532971700736839	TMEM136	219902	NA
ROCK2	ts-7	0.53280777455832	ROCK2	9475	NA
SLC5A9	ts-36	0.532020178313177	SLC5A9	200010	NA
BUD13	5P_tRNA-Ser-AGA-2-1	0.531883322411506	BUD13	84811	NA
LINC00570	ts-7	0.531822864015262	LINC00570	100874055	NA
E2F6	ts-7	0.531822864015262	E2F6	1876	NA
POU2F3	5P_tRNA-Ser-AGA-2-1	0.531544419158771	POU2F3	25833	NA
LOC649133	5P_tRNA-Ser-AGA-2-1	0.53129272049099	LOC649133	649133	NA
ATP6V1C2	ts-7	0.531243006829256	ATP6V1C2	245973	NA
PDIA6	ts-7	0.531243006829256	PDIA6	10130	NA
MCAM	5P_tRNA-Ser-AGA-2-1	0.531202260065069	MCAM	4162	NA
RNF26	5P_tRNA-Ser-AGA-2-1	0.531202260065069	RNF26	79102	NA
C1QTNF5	5P_tRNA-Ser-AGA-2-1	0.531202260065069	C1QTNF5	114902	NA
MFRP	5P_tRNA-Ser-AGA-2-1	0.531202260065069	MFRP	83552	NA
CBL	5P_tRNA-Ser-AGA-2-1	0.530930192925734	CBL	867	NA
NLRX1	5P_tRNA-Ser-AGA-2-1	0.530655924555542	NLRX1	79671	NA
PDZD3	5P_tRNA-Ser-AGA-2-1	0.530655924555542	PDZD3	79849	NA
CCDC153	5P_tRNA-Ser-AGA-2-1	0.530655924555542	CCDC153	283152	NA
C2orf48	ts-38	0.530512253005375	C2orf48	348738	NA
DGKQ	tRFdb-5026b	0.529598714553664	DGKQ	1609	NA
OAF	5P_tRNA-Ser-AGA-2-1	0.52886706934014	OAF	220323	NA
SPATA6	ts-70	0.528792428415346	SPATA6	54558	NA
TNFSF18	5P_tRNA-Ala-TGC-3-2	0.528657277528066	TNFSF18	8995	NA
TNFSF4	5P_tRNA-Ala-TGC-3-2	0.528657277528066	TNFSF4	7292	NA
C11orf63	5P_tRNA-Ser-AGA-2-1	0.528573826447555	C11orf63	79864	NA
LOC100506023	5P_tRNA-Ala-TGC-3-2	0.528303275989518	LOC100506023	100506023	NA
CRTAM	5P_tRNA-Ser-AGA-2-1	0.528202026694616	CRTAM	56253	NA
PRDX6	5P_tRNA-Ala-TGC-3-2	0.527941456578329	PRDX6	9588	NA
PIGG	tRFdb-5026b	0.527851543856303	PIGG	54872	NA
ZC3H12C	5P_tRNA-Leu-CAG-1-7	0.527540975947316	ZC3H12C	85463	NA
UBASH3B	5P_tRNA-Ser-AGA-2-1	0.527538651480896	UBASH3B	84959	NA
KLF11	ts-38	0.527325972743802	KLF11	8462	NA
CYS1	ts-38	0.527325972743802	CYS1	192668	NA
RRM2	ts-38	0.527325972743802	RRM2	6241	NA
SUCO	5P_tRNA-Ala-TGC-3-2	0.527220718252204	SUCO	51430	NA
FASLG	5P_tRNA-Ala-TGC-3-2	0.527220718252204	FASLG	356	NA
PDE6B	tRFdb-5026b	0.52684473989182	PDE6B	5158	NA
LINC00210	5P_tRNA-Ala-TGC-3-2	0.526751676845385	LINC00210	100885798	NA
TAF1B	ts-38	0.52673218683501	TAF1B	9014	NA
GRHL1	ts-38	0.52673218683501	GRHL1	29841	NA
CAMSAP2	5P_tRNA-Ala-TGC-3-2	0.526671843029251	CAMSAP2	23271	NA
ATP5I	tRFdb-5026b	0.526450183942846	ATP5I	521	NA
MYL5	tRFdb-5026b	0.526450183942846	MYL5	4636	NA
MFSD7	tRFdb-5026b	0.526450183942846	MFSD7	84179	NA
TRIM29	5P_tRNA-Ser-AGA-2-1	0.526151620532257	TRIM29	23650	NA
GPR25	5P_tRNA-Ala-TGC-3-2	0.525860324711681	GPR25	2848	NA
KIF21B	5P_tRNA-Ala-TGC-3-2	0.525769351700046	KIF21B	23046	NA
SPATA6	ts-56	0.525691822524003	SPATA6	54558	NA
PKP1	5P_tRNA-Ala-TGC-3-2	0.525571806473223	PKP1	5317	NA
TNNT2	5P_tRNA-Ala-TGC-3-2	0.525547416143867	TNNT2	7139	NA
LAD1	5P_tRNA-Ala-TGC-3-2	0.52551139243483	LAD1	3898	NA
TNNI1	5P_tRNA-Ala-TGC-3-2	0.52551139243483	TNNI1	7135	NA
PHLDA3	5P_tRNA-Ala-TGC-3-2	0.52551139243483	PHLDA3	23612	NA
MIR4261	ts-38	0.525407189139044	MIR4261	100422929	NA
ASCL5	5P_tRNA-Ala-TGC-3-2	0.525302130641622	ASCL5	647219	NA
TMEM9	5P_tRNA-Ala-TGC-3-2	0.525302130641622	TMEM9	252839	NA
IGFN1	5P_tRNA-Ala-TGC-3-2	0.525302130641622	IGFN1	91156	NA
CACNA1S	5P_tRNA-Ala-TGC-3-2	0.525055877830729	CACNA1S	779	NA
PCGF3	tRFdb-5026c	0.524111091315006	PCGF3	10336	NA
LOC100129917	tRFdb-5026c	0.524111091315006	LOC100129917	100129917	NA
CPLX1	tRFdb-5026c	0.524111091315006	CPLX1	10815	NA
GAK	tRFdb-5026c	0.524111091315006	GAK	2580	NA
TMEM175	tRFdb-5026c	0.524111091315006	TMEM175	84286	NA
DGKQ	tRFdb-5026c	0.523997589360827	DGKQ	1609	NA
MICALCL	ts-59	0.523685014064538	MICALCL	84953	NA
VPS11	5P_tRNA-Ser-AGA-2-1	0.52357675764561	VPS11	55823	NA
HMBS	5P_tRNA-Ser-AGA-2-1	0.52357675764561	HMBS	3145	NA
H2AFX	5P_tRNA-Ser-AGA-2-1	0.52357675764561	H2AFX	3014	NA
DPAGT1	5P_tRNA-Ser-AGA-2-1	0.52357675764561	DPAGT1	1798	NA
C2CD2L	5P_tRNA-Ser-AGA-2-1	0.52357675764561	C2CD2L	9854	NA
HINFP	5P_tRNA-Ser-AGA-2-1	0.52357675764561	HINFP	25988	NA
ABCG4	5P_tRNA-Ser-AGA-2-1	0.52357675764561	ABCG4	64137	NA
C2orf48	tRFdb-3027b	0.523465028394661	C2orf48	348738	NA
PARVA	ts-59	0.523163795672363	PARVA	55742	NA
SLC9C2	5P_tRNA-Ala-TGC-3-2	0.523013169009015	SLC9C2	284525	NA
HPCAL1	ts-38	0.522669178282597	HPCAL1	3241	NA
SLC5A9	ts-50	0.522363234287244	SLC5A9	200010	NA
RRP15	5P_tRNA-Ala-TGC-3-2	0.522098690334836	RRP15	51018	NA
LOC728463	5P_tRNA-Ala-TGC-3-2	0.522098690334836	TGFB2-AS1	728463	NA
TGFB2	5P_tRNA-Ala-TGC-3-2	0.522098690334836	TGFB2	7042	NA
SMC3	ts-32	0.521862135733546	SMC3	9126	NA
MICAL2	ts-59	0.521784835413044	MICAL2	9645	NA
LOC643723	5P_tRNA-Ala-TGC-3-2	0.521710922706271	LYPLAL1-AS1	643723	NA
LYPLAL1	5P_tRNA-Ala-TGC-3-2	0.521710922706271	LYPLAL1	127018	NA
MIR4261	tRFdb-3027b	0.521065169047526	MIR4261	100422929	NA
KLHL20	5P_tRNA-Ala-TGC-3-2	0.520872579486553	KLHL20	27252	NA
CENPL	5P_tRNA-Ala-TGC-3-2	0.520872579486553	CENPL	91687	NA
HPCAL1	tRFdb-3027b	0.520777929133169	HPCAL1	3241	NA
LOC730159	5P_tRNA-Ala-TGC-3-2	0.520774757592597	LOC730159	730159	NA
ANKRD45	5P_tRNA-Ala-TGC-3-2	0.520572627611397	ANKRD45	339416	NA
SPATA6	ts-36	0.520561412961855	SPATA6	54558	NA
NR5A2	5P_tRNA-Ala-TGC-3-2	0.520390005464934	NR5A2	2494	NA
IGSF11-AS1	ts-12	0.520369937050669	IGSF11-AS1	100506765	NA
LOC440704	5P_tRNA-Ala-TGC-3-2	0.520237883600215	LOC440704	440704	NA
VAMP4	5P_tRNA-Ala-TGC-3-2	0.520063581562489	VAMP4	8674	NA
METTL13	5P_tRNA-Ala-TGC-3-2	0.520063581562489	METTL13	51603	NA
TMEM133	5P_tRNA-Leu-CAG-1-7	0.519793031864464	TMEM133	83935	NA
ODC1	tRFdb-3027b	0.519303579790035	ODC1	4953	NA
SNORA80B	tRFdb-3027b	0.519303579790035	SNORA80B	100302743	NA
ODC1	ts-38	0.518803361604042	ODC1	4953	NA
SNORA80B	ts-38	0.518803361604042	SNORA80B	100302743	NA
ARHGAP42	5P_tRNA-Leu-CAG-1-7	0.518657881623446	ARHGAP42	143872	NA
USP2	ts-59	0.518138714975056	USP2	9099	NA
KLF11	tRFdb-3027b	0.517782970274489	KLF11	8462	NA
CYS1	tRFdb-3027b	0.517782970274489	CYS1	192668	NA
RRM2	tRFdb-3027b	0.517782970274489	RRM2	6241	NA
CWF19L2	5P_tRNA-Ser-AGA-2-1	0.517657676138249	CWF19L2	143884	NA
ARHGAP42	ts-59	0.516530425249085	ARHGAP42	143872	NA
FLJ33534	ts-81	0.516289656036698	FLJ33534	285150	NA
C2orf50	ts-81	0.516289656036698	C2orf50	130813	NA
MBL2	ts-9	0.516278383383328	MBL2	4153	NA
MIR4262	ts-7	0.515628130816699	MIR4262	100422996	NA
YWHAQ	ts-38	0.515552118696835	YWHAQ	10971	NA
TAF1B	tRFdb-3027b	0.515535996032907	TAF1B	9014	NA
GRHL1	tRFdb-3027b	0.515535996032907	GRHL1	29841	NA
NOL10	ts-7	0.515415046790741	NOL10	79954	NA
PQLC3	ts-81	0.51541436283859	PQLC3	130814	NA
ALKBH8	ts-59	0.515412159544059	ALKBH8	91801	NA
APOBEC3A_B	tRFdb-3029a	0.515162758490565	APOBEC3A_B	100913187	NA
KCNF1	ts-81	0.514952529480282	KCNF1	3754	NA
MYOC	5P_tRNA-Ala-TGC-3-2	0.514848783499943	MYOC	4653	NA
TMEM133	ts-59	0.514804372868301	TMEM133	83935	NA
ROCK2	ts-81	0.513798128765066	ROCK2	9475	NA
VTA1	tRFdb-5002b	0.513388512982143	VTA1	51534	NA
LINC00570	ts-81	0.513312277001768	LINC00570	100874055	NA
E2F6	ts-81	0.513312277001768	E2F6	1876	NA
NMBR	tRFdb-5002b	0.513058106467561	NMBR	4829	NA
APOBEC3A_B	tRFdb-1031	0.513046957992366	APOBEC3A_B	100913187	NA
SMC3	ts-36	0.512964728768625	SMC3	9126	NA
IGSF11	ts-12	0.512779198972983	IGSF11	152404	NA
GPATCH2	5P_tRNA-Ala-TGC-3-2	0.512531030315857	GPATCH2	55105	NA
GUCY1A2	ts-59	0.512426176117282	GUCY1A2	2977	NA
PRRC2C	5P_tRNA-Ala-TGC-3-2	0.51214927935386	PRRC2C	23215	NA
SPATA17	5P_tRNA-Ala-TGC-3-2	0.511363858616045	SPATA17	128153	NA
USP2	5P_tRNA-Leu-CAG-1-7	0.511307981265985	USP2	9099	NA
PIGG	tRFdb-5026c	0.511239889258848	PIGG	54872	NA
EPHB1	ts-112	0.510602839631982	EPHB1	2047	NA
GUCY1A2	5P_tRNA-Ser-AGA-2-1	0.510446885395806	GUCY1A2	2977	NA
SMC3	ts-105	0.510001934623476	SMC3	9126	NA
PDE6B	tRFdb-5026c	0.509978120135506	PDE6B	5158	NA
ATP5I	tRFdb-5026c	0.50959673110027	ATP5I	521	NA
MYL5	tRFdb-5026c	0.50959673110027	MYL5	4636	NA
MFSD7	tRFdb-5026c	0.50959673110027	MFSD7	84179	NA
DDX6	5P_tRNA-Ser-AGA-2-1	0.509523201978803	DDX6	1656	NA
CXCR5	5P_tRNA-Ser-AGA-2-1	0.509523201978803	CXCR5	643	NA
BCL9L	5P_tRNA-Ser-AGA-2-1	0.509523201978803	BCL9L	283149	NA
MIR4492	5P_tRNA-Ser-AGA-2-1	0.509523201978803	MIR4492	100616376	NA
UPK2	5P_tRNA-Ser-AGA-2-1	0.509523201978803	UPK2	7379	NA
FOXR1	5P_tRNA-Ser-AGA-2-1	0.509523201978803	FOXR1	283150	NA
CCDC84	5P_tRNA-Ser-AGA-2-1	0.509523201978803	CCDC84	338657	NA
RPL23AP64	5P_tRNA-Ser-AGA-2-1	0.509523201978803	RPL23AP64	649946	NA
RPS25	5P_tRNA-Ser-AGA-2-1	0.509523201978803	RPS25	6230	NA
TRAPPC4	5P_tRNA-Ser-AGA-2-1	0.509523201978803	TRAPPC4	51399	NA
MIR3656	5P_tRNA-Ser-AGA-2-1	0.509523201978803	MIR3656	100500840	NA
SLC37A4	5P_tRNA-Ser-AGA-2-1	0.509523201978803	SLC37A4	2542	NA
HYOU1	5P_tRNA-Ser-AGA-2-1	0.509523201978803	HYOU1	10525	NA
TREH	5P_tRNA-Ser-AGA-2-1	0.509450298414256	TREH	11181	NA
PXDN	ts-38	0.5093925631343	PXDN	7837	NA
USH2A	5P_tRNA-Ala-TGC-3-2	0.509059766201333	USH2A	7399	NA
SPATA6	ts-50	0.508672512318242	SPATA6	54558	NA
ODC1	tRFdb-1030	0.508336728755633	ODC1	4953	NA
SNORA80B	tRFdb-1030	0.508336728755633	SNORA80B	100302743	NA
PVRL1	ts-21	0.508153700042893	PVRL1	5818	NA
DNM3	5P_tRNA-Ala-TGC-3-2	0.507996550151932	DNM3	26052	NA
HPCAL1	tRFdb-1030	0.507368116657816	HPCAL1	3241	NA
MYT1L	ts-38	0.507274333133159	MYT1L	23040	NA
LOC339788	ts-38	0.507257100408707	LINC00298	339788	NA
PHLDB1	5P_tRNA-Ser-AGA-2-1	0.507130700323892	PHLDB1	23187	NA
TTC36	5P_tRNA-Ser-AGA-2-1	0.50683632325862	TTC36	143941	NA
TMEM25	5P_tRNA-Ser-AGA-2-1	0.50683632325862	TMEM25	84866	NA
IFT46	5P_tRNA-Ser-AGA-2-1	0.506646340779033	IFT46	56912	NA
KMT2A	5P_tRNA-Ser-AGA-2-1	0.506423382942354	KMT2A	4297	NA
MIR3975	tRFdb-3024b	0.505966238358306	MIR3975	100616257	NA
MIR3975	tRFdb-3025b	0.505966238358306	MIR3975	100616257	NA
ARCN1	5P_tRNA-Ser-AGA-2-1	0.505940854522956	ARCN1	372	NA
BRINP3	5P_tRNA-Ala-TGC-3-2	0.505747152677056	BRINP3	339479	NA
TXNRD2	ts-84	0.505745600094542	TXNRD2	10587	NA
INO80C	tRFdb-3024b	0.505721458928455	INO80C	125476	NA
INO80C	tRFdb-3025b	0.505721458928455	INO80C	125476	NA
GALNT1	tRFdb-3024b	0.50566117385749	GALNT1	2589	NA
GALNT1	tRFdb-3025b	0.50566117385749	GALNT1	2589	NA
ZNF396	tRFdb-3024b	0.505612790658604	ZNF396	252884	NA
ZNF396	tRFdb-3025b	0.505612790658604	ZNF396	252884	NA
ZNF24	tRFdb-3024b	0.505409288619784	ZNF24	7572	NA
ZNF24	tRFdb-3025b	0.505409288619784	ZNF24	7572	NA
MIR4261	tRFdb-1030	0.505374508660852	MIR4261	100422929	NA
FAM110C	ts-38	0.505300162122984	FAM110C	642273	NA
COMT	ts-84	0.50522407452596	COMT	1312	NA
MIR4761	ts-84	0.50522407452596	MIR4761	100616414	NA
ARVCF	ts-84	0.50522407452596	ARVCF	421	NA
ZNF271	tRFdb-3024b	0.505136059675347	ZNF271P	10778	NA
ZNF271	tRFdb-3025b	0.505136059675347	ZNF271P	10778	NA
ZNF397	tRFdb-3024b	0.505103705770284	ZNF397	84307	NA
ZNF397	tRFdb-3025b	0.505103705770284	ZNF397	84307	NA
ZSCAN30	tRFdb-3024b	0.504824299004832	ZSCAN30	100101467	NA
ZSCAN30	tRFdb-3025b	0.504824299004832	ZSCAN30	100101467	NA
LOC100506474	ts-38	0.504325426358225	LOC100506474	100506474	NA
LOC643723	ts-46	0.504253995061665	LYPLAL1-AS1	643723	NA
LYPLAL1	ts-46	0.504253995061665	LYPLAL1	127018	NA
LPIN1	ts-7	0.504246265630985	LPIN1	23175	NA
SMC3	ts-104	0.504195703302011	SMC3	9126	NA
C22orf29	ts-84	0.50404835882867	C22orf29	79680	NA
LOC727982	5P_tRNA-His-GTG-1-8	0.503677261946283	LINC01249	727982	NA
RRP15	ts-46	0.503122101204585	RRP15	51018	NA
LOC728463	ts-46	0.503122101204585	TGFB2-AS1	728463	NA
TGFB2	ts-46	0.503122101204585	TGFB2	7042	NA
GREB1	ts-81	0.502954319854824	GREB1	9687	NA
MIR4429	ts-81	0.502954319854824	MIR4429	100616469	NA
SH3YL1	ts-38	0.502535785697458	SH3YL1	26751	NA
ITGB1BP1	ts-38	0.501549335520847	ITGB1BP1	9270	NA
CPSF3	ts-38	0.501549335520847	CPSF3	51692	NA
IAH1	ts-38	0.501549335520847	IAH1	285148	NA
ADAM17	ts-38	0.501549335520847	ADAM17	6868	NA
DKK3	ts-59	0.501462179254531	DKK3	27122	NA
