row	col	cor	name	id	position
DBF4	tRFdb-3030b	0.769812858385146	DBF4	DBF4	NA
NCAM2	tRFdb-3020a	0.76973249500927	NCAM2	NCAM2	NA
GSTA3	tRFdb-3030b	0.769547897794949	GSTA3	GSTA3	NA
ADAMTS9	tRFdb-3020a	0.769373021216313	ADAMTS9	ADAMTS9	NA
PCDHA1	tRFdb-3020a	0.768995257306577	PCDHA1	PCDHA1	NA
SHCBP1L	tRFdb-3030b	0.768921254709694	SHCBP1L	SHCBP1L	NA
TRPV6	tRFdb-3030b	0.768899190739706	TRPV6	TRPV6	NA
ZNF266	tRFdb-3030b	0.768808172845996	ZNF266	ZNF266	NA
GLTPD1	tRFdb-3030b	0.768782002760286	GLTPD1	GLTPD1	NA
FAM171A1	tRFdb-3030b	0.768468962475443	FAM171A1	FAM171A1	NA
VN1R3	ts-104	0.76842275781766	VN1R3	VN1R3	NA
EPS8	tRFdb-3030b	0.768378178440339	EPS8	EPS8	NA
CBFA2T2	tRFdb-3030b	0.76835936248791	CBFA2T2	CBFA2T2	NA
DAAM2	tRFdb-3020a	0.768347073366485	DAAM2	DAAM2	NA
VN1R3	ts-50	0.768158051256621	VN1R3	VN1R3	NA
FABP5P3	tRFdb-3020a	0.768078066395164	FABP5P3	FABP5P3	NA
TSG101	tRFdb-3020a	0.767984029388368	TSG101	TSG101	NA
DPF3	tRFdb-3020a	0.767734436251679	DPF3	DPF3	NA
FRMD4A	tRFdb-3020a	0.767667953711957	FRMD4A	FRMD4A	NA
SORBS1	tRFdb-3030b	0.767629927066077	SORBS1	SORBS1	NA
LINC00478	tRFdb-3020a	0.767604484524848	LINC00478	LINC00478	NA
R3HDM1	tRFdb-3030b	0.7675790797367	R3HDM1	R3HDM1	NA
FAM117B	tRFdb-3030b	0.767460139271434	FAM117B	FAM117B	NA
MAOB	tRFdb-3030b	0.767411974353739	MAOB	MAOB	NA
ENO2	tRFdb-3030b	0.767399345431894	ENO2	ENO2	NA
BCL6B	tRFdb-3020a	0.767304733585164	BCL6B	BCL6B	NA
RYBP	tRFdb-3020a	0.767300543069169	RYBP	RYBP	NA
ERG	tRFdb-3030b	0.767146026101902	ERG	ERG	NA
PLA2G12B	tRFdb-3020a	0.767057090617116	PLA2G12B	PLA2G12B	NA
SERINC3	tRFdb-3030b	0.76704045742241	SERINC3	SERINC3	NA
MARCH6	tRFdb-3030b	0.766995213998359	MARCH6	MARCH6	NA
C20orf144	tRFdb-3030b	0.766940861341622	C20orf144	C20orf144	NA
IL15RA	tRFdb-3030b	0.766885514650876	IL15RA	IL15RA	NA
STARD6	tRFdb-3030b	0.766851985598452	STARD6	STARD6	NA
PRKDC	tRFdb-3020a	0.76682098375348	PRKDC	PRKDC	NA
PCDHA2	tRFdb-3020a	0.766779883647444	PCDHA2	PCDHA2	NA
EIF2S1	tRFdb-3030b	0.766603732654902	EIF2S1	EIF2S1	NA
FANCC	tRFdb-3030b	0.766582815495255	FANCC	FANCC	NA
KRT18P16	tRFdb-3020a	0.766543010273968	KRT18P16	KRT18P16	NA
GDPD5	tRFdb-3030b	0.766532303563969	GDPD5	GDPD5	NA
KAZN	tRFdb-3030b	0.766487365766541	KAZN	KAZN	NA
RNU6-631P	ts-105	0.766475818576397	RNU6-631P	RNU6-631P	NA
SFTPD	tRFdb-3020a	0.766336320146942	SFTPD	SFTPD	NA
GFRAL	tRFdb-3020a	0.766264028749934	GFRAL	GFRAL	NA
MIR4435-1HG	tRFdb-3020a	0.766163687295425	MIR4435-1HG	MIR4435-1HG	NA
PAX6	tRFdb-3030b	0.766082550955042	PAX6	PAX6	NA
ROR2	tRFdb-3020a	0.76604174451738	ROR2	ROR2	NA
ANKHD1	tRFdb-3020a	0.76596302534671	ANKHD1	ANKHD1	NA
ANKHD1-EIF4EBP3	tRFdb-3020a	0.76596302534671	ANKHD1-EIF4EBP3	ANKHD1-EIF4EBP3	NA
LTBP2	tRFdb-3030b	0.765907277167906	LTBP2	LTBP2	NA
EIF3G	tRFdb-3030b	0.765892235054571	EIF3G	EIF3G	NA
AGO3	tRFdb-3030b	0.765857721454974	AGO3	AGO3	NA
IL12RB2	tRFdb-3030b	0.765809796585748	IL12RB2	IL12RB2	NA
PCDHA4	tRFdb-3020a	0.765727436018481	PCDHA4	PCDHA4	NA
ATP6V0D1	tRFdb-3030b	0.76567538744681	ATP6V0D1	ATP6V0D1	NA
BAI2	tRFdb-3030b	0.76563363218264	BAI2	BAI2	NA
MAGED1	tRFdb-3030b	0.765609398637297	MAGED1	MAGED1	NA
AGBL4	tRFdb-3030b	0.765563873129603	AGBL4	AGBL4	NA
BVES-AS1	tRFdb-3020a	0.765499649475736	BVES-AS1	BVES-AS1	NA
EBNA1BP2	tRFdb-3030b	0.765479887267089	EBNA1BP2	EBNA1BP2	NA
LRCH4	tRFdb-3030b	0.765396308528991	LRCH4	LRCH4	NA
NEK7	tRFdb-3020a	0.765307844833217	NEK7	NEK7	NA
TBXAS1	tRFdb-3030b	0.765208004432584	TBXAS1	TBXAS1	NA
PCDHA3	tRFdb-3020a	0.765087816703258	PCDHA3	PCDHA3	NA
C14orf144	tRFdb-3030b	0.765024224263247	C14orf144	C14orf144	NA
NCOA2	tRFdb-3030b	0.76501877632664	NCOA2	NCOA2	NA
RGS12	tRFdb-3030b	0.764918439948945	RGS12	RGS12	NA
NFIA	tRFdb-3030b	0.764867863511974	NFIA	NFIA	NA
HLCS	tRFdb-3030b	0.764779437375325	HLCS	HLCS	NA
CYP27A1	tRFdb-3030b	0.764724613590934	CYP27A1	CYP27A1	NA
RNA5SP190	tRFdb-3012b	0.764612624142788	RNA5SP190	RNA5SP190	NA
KCNJ6	tRFdb-3020a	0.764551902063166	KCNJ6	KCNJ6	NA
PSMD14	tRFdb-3030b	0.764468018928389	PSMD14	PSMD14	NA
GSTA4	tRFdb-3030b	0.764454253995207	GSTA4	GSTA4	NA
PCDHA6	tRFdb-3020a	0.764411464189335	PCDHA6	PCDHA6	NA
ICAM2	tRFdb-3030b	0.764197819995912	ICAM2	ICAM2	NA
HBB	tRFdb-3030b	0.764143441935489	HBB	HBB	NA
RPS20P31	tRFdb-3030b	0.763938849981794	RPS20P31	RPS20P31	NA
F8	tRFdb-3030b	0.7638678624407	F8	F8	NA
ZNF317	tRFdb-3030b	0.763744736958455	ZNF317	ZNF317	NA
NTHL1	tRFdb-3030b	0.76370702058524	NTHL1	NTHL1	NA
DSCAM	tRFdb-3030b	0.763689398540297	DSCAM	DSCAM	NA
RPS10-NUDT3	tRFdb-3030b	0.763508977561755	RPS10-NUDT3	RPS10-NUDT3	NA
UTRN	tRFdb-3020a	0.763487986711948	UTRN	UTRN	NA
FBXL8	tRFdb-3030b	0.763462096190399	FBXL8	FBXL8	NA
PCDHA5	tRFdb-3020a	0.763311548730052	PCDHA5	PCDHA5	NA
DSCAML1	tRFdb-3020a	0.763305338924263	DSCAML1	DSCAML1	NA
ABCC2	tRFdb-3030b	0.76328199951176	ABCC2	ABCC2	NA
ZNF609	tRFdb-3030b	0.763250483612296	ZNF609	ZNF609	NA
DCAF8	tRFdb-3030b	0.763229081710975	DCAF8	DCAF8	NA
CLIC5	tRFdb-3030b	0.763196291694218	CLIC5	CLIC5	NA
OXSR1	tRFdb-3020a	0.763175846737309	OXSR1	OXSR1	NA
TMC5	tRFdb-3020a	0.763155185823999	TMC5	TMC5	NA
PLA2R1	tRFdb-3030b	0.763043639905997	PLA2R1	PLA2R1	NA
ATAD3A	tRFdb-3030b	0.76296125103174	ATAD3A	ATAD3A	NA
HECW2	tRFdb-3020a	0.762950687996143	HECW2	HECW2	NA
HBA1	tRFdb-3020a	0.762848383471283	HBA1	HBA1	NA
LSMD1	tRFdb-3030b	0.762792147226527	LSMD1	LSMD1	NA
BICC1	tRFdb-3030b	0.762720677037481	BICC1	BICC1	NA
MYO1B	tRFdb-3030b	0.762692131591443	MYO1B	MYO1B	NA
AUNIP	tRFdb-3030b	0.762608821708758	AUNIP	AUNIP	NA
IL1RN	tRFdb-3030b	0.762524380030702	IL1RN	IL1RN	NA
ILF3	tRFdb-3030b	0.76242475062351	ILF3	ILF3	NA
FSHB	tRFdb-3030b	0.762349378730228	FSHB	FSHB	NA
C1S	tRFdb-3030b	0.762342012695608	C1S	C1S	NA
HAS3	tRFdb-3030b	0.762327342531598	HAS3	HAS3	NA
CELF1	tRFdb-3020a	0.762248499952068	CELF1	CELF1	NA
KIF15	tRFdb-3030b	0.762196637180781	KIF15	KIF15	NA
ADAP2	tRFdb-3030b	0.762139194942824	ADAP2	ADAP2	NA
KRT18P28	tRFdb-3030b	0.7620870333349	KRT18P28	KRT18P28	NA
SPAG5	tRFdb-3030b	0.761976566413689	SPAG5	SPAG5	NA
C4orf29	tRFdb-3030b	0.76178580112195	C4orf29	C4orf29	NA
FCGRT	tRFdb-3030b	0.761660834499065	FCGRT	FCGRT	NA
DPP6	tRFdb-3030b	0.761597347092959	DPP6	DPP6	NA
HECW2	tRFdb-3030b	0.761444545255187	HECW2	HECW2	NA
NUDT3	tRFdb-3030b	0.761437178614134	NUDT3	NUDT3	NA
ACTR6	tRFdb-3020a	0.761430477150946	ACTR6	ACTR6	NA
GPM6A	tRFdb-3020a	0.761396644281897	GPM6A	GPM6A	NA
PAN3	tRFdb-3020a	0.761277742180505	PAN3	PAN3	NA
STEAP2	tRFdb-3020a	0.761245734744319	STEAP2	STEAP2	NA
BAZ1B	tRFdb-3030b	0.761235290244305	BAZ1B	BAZ1B	NA
SELE	tRFdb-3030b	0.761206284744956	SELE	SELE	NA
LRP8	tRFdb-3020a	0.761178079921637	LRP8	LRP8	NA
LPCAT3	tRFdb-3030b	0.7611307109394	LPCAT3	LPCAT3	NA
MGMT	tRFdb-3030b	0.761041706442741	MGMT	MGMT	NA
SLC22A10	tRFdb-3030b	0.760986134301925	SLC22A10	SLC22A10	NA
SCN1A	tRFdb-3020a	0.760981277857952	SCN1A	SCN1A	NA
GRIK1	tRFdb-3020a	0.760958522135908	GRIK1	GRIK1	NA
PCDH19	tRFdb-3030b	0.760859792329981	PCDH19	PCDH19	NA
HELQ	tRFdb-3030b	0.760851500396876	HELQ	HELQ	NA
MTA2	tRFdb-3030b	0.760806592565521	MTA2	MTA2	NA
AHNAK	tRFdb-3030b	0.760787726391961	AHNAK	AHNAK	NA
RBPJP7	tRFdb-3019b	0.760768548784889	RBPJP7	RBPJP7	NA
CCDC26	tRFdb-3020a	0.760750263781679	CCDC26	CCDC26	NA
MTHFD2L	tRFdb-3020a	0.760625435083824	MTHFD2L	MTHFD2L	NA
UNC13B	tRFdb-3020a	0.760560245576192	UNC13B	UNC13B	NA
VN1R3	ts-74	0.760534102130938	VN1R3	VN1R3	NA
SOX6	tRFdb-3030b	0.760486692079328	SOX6	SOX6	NA
BRCA2	tRFdb-3020a	0.76043026080208	BRCA2	BRCA2	NA
TMEM72-AS1	tRFdb-3030b	0.760420250409896	TMEM72-AS1	TMEM72-AS1	NA
CYP17A1	tRFdb-3030b	0.760354414011354	CYP17A1	CYP17A1	NA
GIMAP8	tRFdb-3030b	0.760288159840932	GIMAP8	GIMAP8	NA
RALBP1	tRFdb-3030b	0.760240459948998	RALBP1	RALBP1	NA
RTEL1	tRFdb-3030b	0.760235247139513	RTEL1	RTEL1	NA
NAA35	tRFdb-3030b	0.760154141460248	NAA35	NAA35	NA
MIPOL1	tRFdb-3020a	0.760109223806947	MIPOL1	MIPOL1	NA
RPL21P4	tRFdb-3030b	0.760082068825557	RPL21P4	RPL21P4	NA
FAM216A	tRFdb-3020a	0.759793034254085	FAM216A	FAM216A	NA
ARMCX5	tRFdb-3030b	0.759778417658229	ARMCX5	ARMCX5	NA
MCMDC2	tRFdb-3020a	0.759759012118173	MCMDC2	MCMDC2	NA
FUZ	tRFdb-3030b	0.759720697338558	FUZ	FUZ	NA
RNF220	tRFdb-3020a	0.75962952103198	RNF220	RNF220	NA
PRMT10	tRFdb-3030b	0.759549526845019	PRMT10	PRMT10	NA
ERBB2IP	tRFdb-3020a	0.759281622231069	ERBB2IP	ERBB2IP	NA
KIF4A	tRFdb-3030b	0.759134648237346	KIF4A	KIF4A	NA
NBR2	tRFdb-3030b	0.759060162446842	NBR2	NBR2	NA
P2RY11	tRFdb-3030b	0.758925765457485	P2RY11	P2RY11	NA
RPL7P23	ts-109	0.758909731187944	RPL7P23	RPL7P23	NA
OSBP2	tRFdb-3030b	0.758898202388508	OSBP2	OSBP2	NA
DNAJC1	tRFdb-3020a	0.758883061984404	DNAJC1	DNAJC1	NA
XRCC1	tRFdb-3030b	0.758847899464892	XRCC1	XRCC1	NA
GTF3C3	tRFdb-3020a	0.758831989754269	GTF3C3	GTF3C3	NA
SFI1	tRFdb-3030b	0.758732561625836	SFI1	SFI1	NA
TENM4	tRFdb-3030b	0.75869038962384	TENM4	TENM4	NA
CLEC2D	tRFdb-3030b	0.758679013261436	CLEC2D	CLEC2D	NA
ANKRD26P1	tRFdb-3030b	0.758612413876397	ANKRD26P1	ANKRD26P1	NA
ZNF384	tRFdb-3030b	0.758593248677395	ZNF384	ZNF384	NA
TMEM110	tRFdb-3030b	0.75851173246079	TMEM110	TMEM110	NA
SPPL2A	tRFdb-3030b	0.758496652361396	SPPL2A	SPPL2A	NA
ECSIT	tRFdb-3030b	0.758464013869422	ECSIT	ECSIT	NA
MIR1225	tRFdb-3030b	0.758462146385779	MIR1225	MIR1225	NA
CSPG5	tRFdb-3030b	0.758407995637486	CSPG5	CSPG5	NA
PKD1	tRFdb-3030b	0.758398905214817	PKD1	PKD1	NA
MIR196A1	tRFdb-3030b	0.758394139722879	MIR196A1	MIR196A1	NA
PPP6R3	tRFdb-3030b	0.758375995712315	PPP6R3	PPP6R3	NA
C20orf173	tRFdb-3030b	0.7582868475803	C20orf173	C20orf173	NA
WNK3	tRFdb-3030b	0.75828633652372	WNK3	WNK3	NA
PCDHA7	tRFdb-3020a	0.758264458225901	PCDHA7	PCDHA7	NA
GRIN2A	tRFdb-3020a	0.7582318680329	GRIN2A	GRIN2A	NA
MLPH	tRFdb-3020a	0.758219794829477	MLPH	MLPH	NA
BAG3	tRFdb-3020a	0.758211354555179	BAG3	BAG3	NA
CASP6	tRFdb-3030b	0.758174548718838	CASP6	CASP6	NA
HMGN2P19	tRFdb-3008b	0.758138967120678	HMGN2P19	HMGN2P19	NA
MIR3180-4	tRFdb-3008b	0.758138967120678	MIR3180-4	MIR3180-4	NA
MIR583	tRFdb-3008b	0.758138967120678	MIR583	MIR583	NA
MRP63P6	tRFdb-3008b	0.758138967120678	MRP63P6	MRP63P6	NA
OR2T7	tRFdb-3008b	0.758138967120678	OR2T7	OR2T7	NA
